time,client_id,sensorReading
2019-08-03 10:44:53,node01,DoorClosed
2019-08-03 10:44:53,node01,DoorOpened
2019-08-03 10:44:53,node01,DoorClosed
2019-08-03 10:44:53,node01,DoorOpened
2019-08-03 10:44:53,node01,DoorClosed
2019-08-03 10:44:53,node01,DoorOpened
2019-08-03 10:44:53,node01,DoorClosed
2019-08-03 10:44:53,node01,DoorOpened
2019-08-03 10:44:53,node01,DoorClosed
2019-08-03 10:44:54,node01,DoorOpened
2019-08-03 10:44:56,node01,DoorClosed
2019-08-03 10:44:56,node01,DoorOpened
2019-08-03 10:44:56,node01,DoorClosed
2019-08-03 10:44:56,node01,DoorOpened
2019-08-03 10:44:56,node01,DoorClosed
2019-08-03 10:44:56,node01,DoorOpened
2019-08-03 10:44:56,node01,DoorClosed
2019-08-03 10:44:57,node01,DoorOpened
2019-08-03 10:44:57,node01,DoorClosed
2019-08-03 10:44:57,node01,DoorOpened
2019-08-03 10:44:57,node01,DoorClosed
2019-08-03 10:44:57,node01,DoorOpened
2019-08-03 10:44:57,node01,DoorClosed
2019-08-03 10:44:57,node01,DoorOpened
2019-08-03 10:44:57,node01,DoorClosed
2019-08-03 10:44:57,node01,DoorOpened
2019-08-03 10:45:00,node01,DoorClosed
2019-08-03 10:45:00,node01,DoorOpened
2019-08-03 10:45:00,node01,DoorClosed
2019-08-03 10:45:00,node01,DoorOpened
2019-08-03 10:45:00,node01,DoorClosed
2019-08-03 10:45:00,node01,DoorOpened
2019-08-03 10:45:01,node01,DoorClosed
2019-08-03 10:45:01,node01,DoorOpened
2019-08-03 10:45:01,node01,DoorClosed
2019-08-03 10:45:01,node01,DoorOpened
2019-08-03 10:45:04,node01,DoorClosed
2019-08-03 10:45:04,node01,DoorOpened
2019-08-03 10:45:04,node01,DoorClosed
2019-08-03 10:45:04,node01,DoorOpened
2019-08-03 10:45:05,node01,DoorClosed
2019-08-03 10:45:05,node01,DoorOpened
2019-08-03 10:45:05,node01,DoorClosed
2019-08-03 10:45:05,node01,DoorOpened
2019-08-03 10:45:05,node01,DoorClosed
2019-08-03 10:45:05,node01,DoorOpened
2019-08-03 10:45:05,node01,DoorClosed
2019-08-03 10:45:05,node01,DoorOpened
2019-08-03 10:45:05,node01,DoorClosed
2019-08-03 10:45:05,node01,DoorOpened
2019-08-03 10:45:05,node01,DoorClosed
2019-08-03 10:45:05,node01,DoorOpened
2019-08-03 10:45:07,node01,DoorClosed
2019-08-03 10:45:07,node01,DoorOpened
2019-08-03 10:45:08,node01,DoorClosed
2019-08-03 10:45:08,node01,DoorOpened
2019-08-03 10:45:08,node01,DoorClosed
2019-08-03 10:45:08,node01,DoorOpened
2019-08-03 10:45:08,node01,DoorClosed
2019-08-03 10:45:08,node01,DoorOpened
2019-08-03 10:45:08,node01,DoorClosed
2019-08-03 10:45:08,node01,DoorOpened
2019-08-03 10:45:10,node01,DoorClosed
2019-08-03 10:45:10,node01,DoorOpened
2019-08-03 10:45:10,node01,DoorClosed
2019-08-03 10:45:10,node01,DoorOpened
2019-08-03 10:45:11,node01,DoorClosed
2019-08-03 10:45:11,node01,DoorOpened
2019-08-03 10:45:11,node01,DoorClosed
2019-08-03 10:45:11,node01,DoorOpened
2019-08-03 10:45:11,node01,DoorClosed
2019-08-03 10:45:11,node01,DoorOpened
2019-08-03 10:45:11,node01,DoorClosed
2019-08-03 10:45:11,node01,DoorOpened
2019-08-03 10:45:11,node01,DoorClosed
2019-08-03 10:45:11,node01,DoorOpened
2019-08-03 10:45:12,node01,DoorClosed
2019-08-03 10:45:12,node01,DoorOpened
2019-08-03 10:45:13,node01,DoorClosed
2019-08-03 10:45:13,node01,DoorOpened
2019-08-03 10:45:13,node01,DoorClosed
2019-08-03 10:45:13,node01,DoorOpened
2019-08-03 10:45:13,node01,DoorClosed
2019-08-03 10:45:13,node01,DoorOpened
2019-08-03 10:45:16,node01,DoorClosed
2019-08-03 10:45:16,node01,DoorOpened
2019-08-03 10:45:18,node01,DoorClosed
2019-08-03 10:45:18,node01,DoorOpened
2019-08-03 10:45:18,node01,DoorClosed
2019-08-03 10:45:18,node01,DoorOpened
2019-08-03 10:45:18,node01,DoorClosed
2019-08-03 10:45:18,node01,DoorOpened
2019-08-03 10:45:19,node01,DoorClosed
2019-08-03 10:45:19,node01,DoorOpened
2019-08-03 10:45:19,node01,DoorClosed
2019-08-03 10:45:19,node01,DoorOpened
2019-08-03 10:45:21,node01,DoorClosed
2019-08-03 10:45:22,node01,DoorOpened
2019-08-03 10:45:22,node01,DoorClosed
2019-08-03 10:45:22,node01,DoorOpened
2019-08-03 10:45:25,node01,DoorClosed
2019-08-03 10:45:25,node01,DoorOpened
2019-08-03 10:45:26,node01,DoorClosed
2019-08-03 10:45:26,node01,DoorOpened
2019-08-03 10:45:26,node01,DoorClosed
2019-08-03 10:45:26,node01,DoorOpened
2019-08-03 10:45:26,node01,DoorClosed
2019-08-03 10:45:26,node01,DoorOpened
2019-08-03 10:45:31,node01,DoorClosed
2019-08-03 10:45:31,node01,DoorOpened
2019-08-03 10:45:34,node01,DoorClosed
2019-08-03 10:45:34,node01,DoorOpened
2019-08-03 10:45:34,node01,DoorClosed
2019-08-03 10:45:34,node01,DoorOpened
2019-08-03 10:45:34,node01,DoorClosed
2019-08-03 10:45:34,node01,DoorOpened
2019-08-03 10:45:34,node01,DoorClosed
2019-08-03 10:45:34,node01,DoorOpened
2019-08-03 10:45:34,node01,DoorClosed
2019-08-03 10:45:34,node01,DoorOpened
2019-08-03 10:45:34,node01,DoorClosed
2019-08-03 10:45:35,node01,DoorOpened
2019-08-03 10:45:35,node01,DoorClosed
2019-08-03 10:45:35,node01,DoorOpened
2019-08-03 10:45:35,node01,DoorClosed
2019-08-03 10:45:35,node01,DoorOpened
2019-08-03 10:45:37,node01,DoorClosed
2019-08-03 10:45:37,node01,DoorOpened
2019-08-03 10:45:37,node01,DoorClosed
2019-08-03 10:45:37,node01,DoorOpened
2019-08-03 10:45:37,node01,DoorClosed
2019-08-03 10:45:37,node01,DoorOpened
2019-08-03 10:45:37,node01,DoorClosed
2019-08-03 10:45:37,node01,DoorOpened
2019-08-03 10:45:37,node01,DoorClosed
2019-08-03 10:45:37,node01,DoorOpened
2019-08-03 10:45:38,node01,DoorClosed
2019-08-03 10:45:38,node01,DoorOpened
2019-08-03 10:45:39,node01,DoorClosed
2019-08-03 10:45:39,node01,DoorOpened
2019-08-03 10:45:39,node01,DoorClosed
2019-08-03 10:45:39,node01,DoorOpened
2019-08-03 10:45:39,node01,DoorClosed
2019-08-03 10:45:39,node01,DoorOpened
2019-08-03 10:45:41,node01,DoorClosed
2019-08-03 10:45:41,node01,DoorOpened
2019-08-03 10:45:42,node01,DoorClosed
2019-08-03 10:45:42,node01,DoorOpened
2019-08-03 10:45:42,node01,DoorClosed
2019-08-03 10:45:42,node01,DoorOpened
2019-08-03 10:45:42,node01,DoorClosed
2019-08-03 10:45:42,node01,DoorOpened
2019-08-03 10:45:45,node01,DoorClosed
2019-08-03 10:45:45,node01,DoorOpened
2019-08-03 10:45:45,node01,DoorClosed
2019-08-03 10:45:45,node01,DoorOpened
2019-08-03 10:45:48,node01,DoorClosed
2019-08-03 10:45:48,node01,DoorOpened
2019-08-03 10:45:48,node01,DoorClosed
2019-08-03 10:45:48,node01,DoorOpened
2019-08-03 10:45:48,node01,DoorClosed
2019-08-03 10:45:48,node01,DoorOpened
2019-08-03 10:45:48,node01,DoorClosed
2019-08-03 10:45:49,node01,DoorOpened
2019-08-03 10:45:49,node01,DoorClosed
2019-08-03 10:45:49,node01,DoorOpened
2019-08-03 10:45:50,node01,DoorClosed
2019-08-03 10:45:50,node01,DoorOpened
2019-08-03 10:45:50,node01,DoorClosed
2019-08-03 10:45:50,node01,DoorOpened
2019-08-03 10:45:51,node01,DoorClosed
2019-08-03 10:45:52,node01,DoorOpened
2019-08-03 10:45:52,node01,DoorClosed
2019-08-03 10:45:52,node01,DoorOpened
2019-08-03 10:45:52,node01,DoorClosed
2019-08-03 10:45:52,node01,DoorOpened
2019-08-03 10:45:52,node01,DoorClosed
2019-08-03 10:45:52,node01,DoorOpened
2019-08-03 10:45:52,node01,DoorOpened
2019-08-03 10:45:52,node01,DoorClosed
2019-08-03 10:45:52,node01,DoorOpened
2019-08-03 10:45:53,node01,DoorClosed
2019-08-03 10:45:53,node01,DoorOpened
2019-08-03 10:45:53,node01,DoorClosed
2019-08-03 10:45:53,node01,DoorOpened
2019-08-03 10:45:53,node01,DoorClosed
2019-08-03 10:45:53,node01,DoorOpened
2019-08-03 10:45:53,node01,DoorClosed
2019-08-03 10:45:53,node01,DoorOpened
2019-08-03 10:45:53,node01,DoorClosed
2019-08-03 10:45:54,node01,DoorOpened
2019-08-03 10:45:54,node01,DoorClosed
2019-08-03 10:45:54,node01,DoorOpened
2019-08-03 10:45:56,node01,DoorClosed
2019-08-03 10:45:56,node01,DoorOpened
2019-08-03 10:45:56,node01,DoorClosed
2019-08-03 10:45:56,node01,DoorOpened
2019-08-03 10:45:56,node01,DoorClosed
2019-08-03 10:45:57,node01,DoorOpened
2019-08-03 10:45:57,node01,DoorClosed
2019-08-03 10:45:57,node01,DoorOpened
2019-08-03 10:45:59,node01,DoorClosed
2019-08-03 10:45:59,node01,DoorOpened
2019-08-03 10:45:59,node01,DoorClosed
2019-08-03 10:45:59,node01,DoorOpened
2019-08-03 10:46:00,node01,DoorClosed
2019-08-03 10:46:00,node01,DoorOpened
2019-08-03 10:46:00,node01,DoorClosed
2019-08-03 10:46:00,node01,DoorOpened
2019-08-03 10:46:00,node01,DoorClosed
2019-08-03 10:46:00,node01,DoorOpened
2019-08-03 10:46:02,node01,DoorClosed
2019-08-03 10:46:02,node01,DoorOpened
2019-08-03 10:46:02,node01,DoorClosed
2019-08-03 10:46:02,node01,DoorOpened
2019-08-03 10:46:03,node01,DoorClosed
2019-08-03 10:46:03,node01,DoorOpened
2019-08-03 10:46:03,node01,DoorClosed
2019-08-03 10:46:03,node01,DoorOpened
2019-08-03 10:46:03,node01,DoorClosed
2019-08-03 10:46:03,node01,DoorOpened
2019-08-03 10:46:04,node01,DoorClosed
2019-08-03 10:46:04,node01,DoorOpened
2019-08-03 10:46:04,node01,DoorClosed
2019-08-03 10:46:04,node01,DoorOpened
2019-08-03 10:46:04,node01,DoorClosed
2019-08-03 10:46:04,node01,DoorOpened
2019-08-03 10:46:06,node01,DoorClosed
2019-08-03 10:46:06,node01,DoorOpened
2019-08-03 10:46:06,node01,DoorClosed
2019-08-03 10:46:06,node01,DoorOpened
2019-08-03 10:46:07,node01,DoorClosed
2019-08-03 10:46:07,node01,DoorOpened
2019-08-03 10:46:07,node01,DoorClosed
2019-08-03 10:46:07,node01,DoorOpened
2019-08-03 10:46:07,node01,DoorClosed
2019-08-03 10:46:07,node01,DoorOpened
2019-08-03 10:46:07,node01,DoorClosed
2019-08-03 10:46:07,node01,DoorOpened
2019-08-03 10:46:07,node01,DoorClosed
2019-08-03 10:46:07,node01,DoorOpened
2019-08-03 10:46:07,node01,DoorClosed
2019-08-03 10:46:07,node01,DoorOpened
2019-08-03 10:46:08,node01,DoorClosed
2019-08-03 10:46:08,node01,DoorOpened
2019-08-03 10:46:14,node01,DoorClosed
2019-08-03 10:46:14,node01,DoorOpened
2019-08-03 10:46:14,node01,DoorClosed
2019-08-03 10:46:14,node01,DoorOpened
2019-08-03 10:46:14,node01,DoorClosed
2019-08-03 10:46:14,node01,DoorOpened
2019-08-03 10:46:14,node01,DoorClosed
2019-08-03 10:46:14,node01,DoorOpened
2019-08-03 10:46:17,node01,DoorClosed
2019-08-03 10:46:17,node01,DoorOpened
2019-08-03 10:46:17,node01,DoorClosed
2019-08-03 10:46:17,node01,DoorOpened
2019-08-03 10:46:17,node01,DoorClosed
2019-08-03 10:46:17,node01,DoorOpened
2019-08-03 10:46:17,node01,DoorClosed
2019-08-03 10:46:17,node01,DoorOpened
2019-08-03 10:46:17,node01,DoorClosed
2019-08-03 10:46:18,node01,DoorOpened
2019-08-03 10:46:18,node01,DoorClosed
2019-08-03 10:46:18,node01,DoorOpened
2019-08-03 10:46:18,node01,DoorClosed
2019-08-03 10:46:18,node01,DoorOpened
2019-08-03 10:46:19,node01,DoorClosed
2019-08-03 10:46:19,node01,DoorOpened
2019-08-03 10:46:19,node01,DoorClosed
2019-08-03 10:46:19,node01,DoorOpened
2019-08-03 10:46:24,node01,DoorClosed
2019-08-03 10:46:24,node01,DoorOpened
2019-08-03 10:46:24,node01,DoorClosed
2019-08-03 10:46:24,node01,DoorOpened
2019-08-03 10:46:24,node01,DoorClosed
2019-08-03 10:46:24,node01,DoorOpened
2019-08-03 10:46:27,node01,DoorClosed
2019-08-03 10:46:27,node01,DoorOpened
2019-08-03 10:46:27,node01,DoorClosed
2019-08-03 10:46:27,node01,DoorOpened
2019-08-03 10:46:27,node01,DoorClosed
2019-08-03 10:46:28,node01,DoorOpened
2019-08-03 10:46:30,node01,DoorClosed
2019-08-03 10:46:30,node01,DoorOpened
2019-08-03 10:46:30,node01,DoorClosed
2019-08-03 10:46:30,node01,DoorOpened
2019-08-03 10:46:31,node01,DoorClosed
2019-08-03 10:46:31,node01,DoorOpened
2019-08-03 10:46:31,node01,DoorClosed
2019-08-03 10:46:31,node01,DoorOpened
2019-08-03 10:46:31,node01,DoorClosed
2019-08-03 10:46:31,node01,DoorOpened
2019-08-03 10:46:32,node01,DoorClosed
2019-08-03 10:46:32,node01,DoorOpened
2019-08-03 10:46:32,node01,DoorClosed
2019-08-03 10:46:32,node01,DoorOpened
2019-08-03 10:46:32,node01,DoorClosed
2019-08-03 10:46:32,node01,DoorOpened
2019-08-03 10:46:32,node01,DoorClosed
2019-08-03 10:46:32,node01,DoorOpened
2019-08-03 10:46:32,node01,DoorClosed
2019-08-03 10:46:33,node01,DoorOpened
2019-08-03 10:46:33,node01,DoorClosed
2019-08-03 10:46:33,node01,DoorOpened
2019-08-03 10:46:33,node01,DoorClosed
2019-08-03 10:46:33,node01,DoorOpened
2019-08-03 10:46:37,node01,DoorClosed
2019-08-03 10:46:37,node01,DoorOpened
2019-08-03 10:46:37,node01,DoorClosed
2019-08-03 10:46:37,node01,DoorOpened
2019-08-03 10:46:38,node01,DoorClosed
2019-08-03 10:46:38,node01,DoorOpened
2019-08-03 10:46:38,node01,DoorClosed
2019-08-03 10:46:38,node01,DoorOpened
2019-08-03 10:46:38,node01,DoorClosed
2019-08-03 10:46:38,node01,DoorOpened
2019-08-03 10:46:38,node01,DoorClosed
2019-08-03 10:46:38,node01,DoorOpened
2019-08-03 10:46:39,node01,DoorClosed
2019-08-03 10:46:39,node01,DoorOpened
2019-08-03 10:46:39,node01,DoorClosed
2019-08-03 10:46:39,node01,DoorOpened
2019-08-03 10:46:39,node01,DoorClosed
2019-08-03 10:46:39,node01,DoorOpened
2019-08-03 10:46:39,node01,DoorClosed
2019-08-03 10:46:39,node01,DoorOpened
2019-08-03 10:46:40,node01,DoorClosed
2019-08-03 10:46:40,node01,DoorOpened
2019-08-03 10:46:40,node01,DoorClosed
2019-08-03 10:46:40,node01,DoorOpened
2019-08-03 10:46:40,node01,DoorClosed
2019-08-03 10:46:40,node01,DoorOpened
2019-08-03 10:46:41,node01,DoorClosed
2019-08-03 10:46:41,node01,DoorOpened
2019-08-03 10:46:41,node01,DoorClosed
2019-08-03 10:46:41,node01,DoorOpened
2019-08-03 10:46:41,node01,DoorClosed
2019-08-03 10:46:41,node01,DoorOpened
2019-08-03 10:46:41,node01,DoorClosed
2019-08-03 10:46:41,node01,DoorOpened
2019-08-03 10:46:41,node01,DoorClosed
2019-08-03 10:46:41,node01,DoorOpened
2019-08-03 10:46:43,node01,DoorClosed
2019-08-03 10:46:43,node01,DoorOpened
2019-08-03 10:46:44,node01,DoorClosed
2019-08-03 10:46:44,node01,DoorOpened
2019-08-03 10:46:44,node01,DoorClosed
2019-08-03 10:46:44,node01,DoorOpened
2019-08-03 10:46:44,node01,DoorClosed
2019-08-03 10:46:44,node01,DoorOpened
2019-08-03 10:46:44,node01,DoorClosed
2019-08-03 10:46:44,node01,DoorOpened
2019-08-03 10:46:44,node01,DoorClosed
2019-08-03 10:46:44,node01,DoorOpened
2019-08-03 10:46:44,node01,DoorClosed
2019-08-03 10:46:44,node01,DoorOpened
2019-08-03 10:46:45,node01,DoorClosed
2019-08-03 10:46:45,node01,DoorOpened
2019-08-03 10:46:45,node01,DoorClosed
2019-08-03 10:46:45,node01,DoorOpened
2019-08-03 10:46:45,node01,DoorClosed
2019-08-03 10:46:45,node01,DoorOpened
2019-08-03 10:46:45,node01,DoorClosed
2019-08-03 10:46:45,node01,DoorOpened
2019-08-03 10:46:45,node01,DoorClosed
2019-08-03 10:46:45,node01,DoorOpened
2019-08-03 10:46:46,node01,DoorClosed
2019-08-03 10:46:46,node01,DoorOpened
2019-08-03 10:46:46,node01,DoorClosed
2019-08-03 10:46:46,node01,DoorOpened
2019-08-03 10:46:46,node01,DoorClosed
2019-08-03 10:46:46,node01,DoorOpened
2019-08-03 10:46:47,node01,DoorClosed
2019-08-03 10:46:47,node01,DoorOpened
2019-08-03 10:46:47,node01,DoorClosed
2019-08-03 10:46:47,node01,DoorOpened
2019-08-03 10:46:47,node01,DoorClosed
2019-08-03 10:46:47,node01,DoorOpened
2019-08-03 10:46:47,node01,DoorClosed
2019-08-03 10:46:47,node01,DoorOpened
2019-08-03 10:46:47,node01,DoorClosed
2019-08-03 10:46:47,node01,DoorOpened
2019-08-03 10:46:47,node01,DoorClosed
2019-08-03 10:46:47,node01,DoorOpened
2019-08-03 10:46:50,node01,DoorClosed
2019-08-03 10:46:50,node01,DoorOpened
2019-08-03 10:46:50,node01,DoorClosed
2019-08-03 10:46:50,node01,DoorOpened
2019-08-03 10:46:50,node01,DoorClosed
2019-08-03 10:46:50,node01,DoorOpened
2019-08-03 10:46:50,node01,DoorClosed
2019-08-03 10:46:50,node01,DoorOpened
2019-08-03 10:46:53,node01,DoorClosed
2019-08-03 10:46:53,node01,DoorOpened
2019-08-03 10:46:53,node01,DoorClosed
2019-08-03 10:46:53,node01,DoorOpened
2019-08-03 10:46:56,node01,DoorClosed
2019-08-03 10:46:56,node01,DoorOpened
2019-08-03 10:46:56,node01,DoorClosed
2019-08-03 10:46:56,node01,DoorOpened
2019-08-03 10:46:56,node01,DoorClosed
2019-08-03 10:46:56,node01,DoorOpened
2019-08-03 10:46:56,node01,DoorClosed
2019-08-03 10:46:56,node01,DoorOpened
2019-08-03 10:46:56,node01,DoorClosed
2019-08-03 10:46:56,node01,DoorOpened
2019-08-03 10:46:57,node01,DoorClosed
2019-08-03 10:46:57,node01,DoorOpened
2019-08-03 10:46:57,node01,DoorClosed
2019-08-03 10:46:57,node01,DoorOpened
2019-08-03 10:46:57,node01,DoorClosed
2019-08-03 10:46:57,node01,DoorOpened
2019-08-03 10:46:57,node01,DoorClosed
2019-08-03 10:46:57,node01,DoorOpened
2019-08-03 10:46:57,node01,DoorClosed
2019-08-03 10:46:57,node01,DoorOpened
2019-08-03 10:46:58,node01,DoorClosed
2019-08-03 10:46:58,node01,DoorOpened
2019-08-03 10:47:01,node01,DoorClosed
2019-08-03 10:47:01,node01,DoorOpened
2019-08-03 10:47:01,node01,DoorClosed
2019-08-03 10:47:01,node01,DoorOpened
2019-08-03 10:47:01,node01,DoorClosed
2019-08-03 10:47:01,node01,DoorOpened
2019-08-03 10:47:01,node01,DoorClosed
2019-08-03 10:47:01,node01,DoorOpened
2019-08-03 10:47:01,node01,DoorClosed
2019-08-03 10:47:01,node01,DoorOpened
2019-08-03 10:47:02,node01,DoorClosed
2019-08-03 10:47:02,node01,DoorOpened
2019-08-03 10:47:04,node01,DoorClosed
2019-08-03 10:47:04,node01,DoorOpened
2019-08-03 10:47:07,node01,DoorClosed
2019-08-03 10:47:07,node01,DoorOpened
2019-08-03 10:47:07,node01,DoorClosed
2019-08-03 10:47:07,node01,DoorOpened
2019-08-03 10:47:07,node01,DoorClosed
2019-08-03 10:47:07,node01,DoorOpened
2019-08-03 10:47:09,node01,DoorClosed
2019-08-03 10:47:09,node01,DoorOpened
2019-08-03 10:47:10,node01,DoorClosed
2019-08-03 10:47:10,node01,DoorOpened
2019-08-03 10:47:10,node01,DoorClosed
2019-08-03 10:47:10,node01,DoorOpened
2019-08-03 10:47:10,node01,DoorClosed
2019-08-03 10:47:10,node01,DoorOpened
2019-08-03 10:47:11,node01,DoorClosed
2019-08-03 10:47:11,node01,DoorOpened
2019-08-03 10:47:11,node01,DoorClosed
2019-08-03 10:47:11,node01,DoorOpened
2019-08-03 10:47:11,node01,DoorClosed
2019-08-03 10:47:11,node01,DoorOpened
2019-08-03 10:47:14,node01,DoorClosed
2019-08-03 10:47:14,node01,DoorOpened
2019-08-03 10:47:14,node01,DoorClosed
2019-08-03 10:47:14,node01,DoorOpened
2019-08-03 10:47:15,node01,DoorClosed
2019-08-03 10:47:15,node01,DoorOpened
2019-08-03 10:47:15,node01,DoorClosed
2019-08-03 10:47:15,node01,DoorOpened
2019-08-03 10:47:16,node01,DoorClosed
2019-08-03 10:47:16,node01,DoorOpened
2019-08-03 10:47:16,node01,DoorClosed
2019-08-03 10:47:16,node01,DoorOpened
2019-08-03 10:47:18,node01,DoorClosed
2019-08-03 10:47:18,node01,DoorOpened
2019-08-03 10:47:18,node01,DoorClosed
2019-08-03 10:47:18,node01,DoorOpened
2019-08-03 10:47:18,node01,DoorClosed
2019-08-03 10:47:18,node01,DoorOpened
2019-08-03 10:47:18,node01,DoorClosed
2019-08-03 10:47:18,node01,DoorOpened
2019-08-03 10:47:18,node01,DoorClosed
2019-08-03 10:47:19,node01,DoorOpened
2019-08-03 10:47:19,node01,DoorClosed
2019-08-03 10:47:19,node01,DoorOpened
2019-08-03 10:47:19,node01,DoorClosed
2019-08-03 10:47:19,node01,DoorOpened
2019-08-03 10:47:21,node01,DoorClosed
2019-08-03 10:47:21,node01,DoorOpened
2019-08-03 10:47:21,node01,DoorClosed
2019-08-03 10:47:21,node01,DoorOpened
2019-08-03 10:47:21,node01,DoorClosed
2019-08-03 10:47:22,node01,DoorOpened
2019-08-03 10:47:22,node01,DoorClosed
2019-08-03 10:47:22,node01,DoorOpened
2019-08-03 10:47:22,node01,DoorClosed
2019-08-03 10:47:23,node01,DoorOpened
2019-08-03 10:47:23,node01,DoorClosed
2019-08-03 10:47:23,node01,DoorOpened
2019-08-03 10:47:23,node01,DoorClosed
2019-08-03 10:47:23,node01,DoorOpened
2019-08-03 10:47:24,node01,DoorClosed
2019-08-03 10:47:25,node01,DoorOpened
2019-08-03 10:47:25,node01,DoorClosed
2019-08-03 10:47:25,node01,DoorOpened
2019-08-03 10:47:25,node01,DoorClosed
2019-08-03 10:47:25,node01,DoorOpened
2019-08-03 10:47:25,node01,DoorClosed
2019-08-03 10:47:25,node01,DoorOpened
2019-08-03 10:47:26,node01,DoorClosed
2019-08-03 10:47:26,node01,DoorOpened
2019-08-03 10:47:26,node01,DoorClosed
2019-08-03 10:47:26,node01,DoorOpened
2019-08-03 10:47:26,node01,DoorClosed
2019-08-03 10:47:26,node01,DoorOpened
2019-08-03 10:47:26,node01,DoorClosed
2019-08-03 10:47:26,node01,DoorOpened
2019-08-03 10:47:27,node01,DoorClosed
2019-08-03 10:47:27,node01,DoorOpened
2019-08-03 10:47:27,node01,DoorClosed
2019-08-03 10:47:27,node01,DoorOpened
2019-08-03 10:47:27,node01,DoorClosed
2019-08-03 10:47:27,node01,DoorOpened
2019-08-03 10:47:27,node01,DoorClosed
2019-08-03 10:47:27,node01,DoorOpened
2019-08-03 10:47:27,node01,DoorClosed
2019-08-03 10:47:27,node01,DoorOpened
2019-08-03 10:47:27,node01,DoorClosed
2019-08-03 10:47:28,node01,DoorOpened
2019-08-03 10:47:30,node01,DoorClosed
2019-08-03 10:47:30,node01,DoorOpened
2019-08-03 10:47:30,node01,DoorClosed
2019-08-03 10:47:30,node01,DoorOpened
2019-08-03 10:47:30,node01,DoorClosed
2019-08-03 10:47:30,node01,DoorOpened
2019-08-03 10:47:31,node01,DoorClosed
2019-08-03 10:47:31,node01,DoorOpened
2019-08-03 10:47:31,node01,DoorClosed
2019-08-03 10:47:31,node01,DoorOpened
2019-08-03 10:47:31,node01,DoorClosed
2019-08-03 10:47:31,node01,DoorOpened
2019-08-03 10:47:34,node01,DoorClosed
2019-08-03 10:47:34,node01,DoorOpened
2019-08-03 10:47:36,node01,DoorClosed
2019-08-03 10:47:36,node01,DoorOpened
2019-08-03 10:47:36,node01,DoorClosed
2019-08-03 10:47:36,node01,DoorOpened
2019-08-03 10:47:36,node01,DoorClosed
2019-08-03 10:47:37,node01,DoorOpened
2019-08-03 10:47:37,node01,DoorClosed
2019-08-03 10:47:37,node01,DoorOpened
2019-08-03 10:47:37,node01,DoorClosed
2019-08-03 10:47:37,node01,DoorOpened
2019-08-03 10:47:37,node01,DoorClosed
2019-08-03 10:47:37,node01,DoorOpened
2019-08-03 10:47:37,node01,DoorClosed
2019-08-03 10:47:37,node01,DoorOpened
2019-08-03 10:47:37,node01,DoorClosed
2019-08-03 10:47:37,node01,DoorOpened
2019-08-03 10:47:38,node01,DoorClosed
2019-08-03 10:47:38,node01,DoorOpened
2019-08-03 10:47:38,node01,DoorClosed
2019-08-03 10:47:38,node01,DoorOpened
2019-08-03 10:47:41,node01,DoorClosed
2019-08-03 10:47:41,node01,DoorOpened
2019-08-03 10:47:41,node01,DoorClosed
2019-08-03 10:47:41,node01,DoorOpened
2019-08-03 10:47:41,node01,DoorClosed
2019-08-03 10:47:41,node01,DoorOpened
2019-08-03 10:47:41,node01,DoorClosed
2019-08-03 10:47:41,node01,DoorOpened
2019-08-03 10:47:41,node01,DoorClosed
2019-08-03 10:47:41,node01,DoorOpened
2019-08-03 10:47:42,node01,DoorClosed
2019-08-03 10:47:42,node01,DoorOpened
2019-08-03 10:47:42,node01,DoorClosed
2019-08-03 10:47:42,node01,DoorOpened
2019-08-03 10:47:42,node01,DoorClosed
2019-08-03 10:47:42,node01,DoorOpened
2019-08-03 10:47:42,node01,DoorClosed
2019-08-03 10:47:42,node01,DoorOpened
2019-08-03 10:47:42,node01,DoorClosed
2019-08-03 10:47:42,node01,DoorOpened
2019-08-03 10:47:42,node01,DoorClosed
2019-08-03 10:47:43,node01,DoorOpened
2019-08-03 10:47:43,node01,DoorClosed
2019-08-03 10:47:43,node01,DoorOpened
2019-08-03 10:47:43,node01,DoorClosed
2019-08-03 10:47:43,node01,DoorOpened
2019-08-03 10:47:45,node01,DoorClosed
2019-08-03 10:47:45,node01,DoorOpened
2019-08-03 10:47:46,node01,DoorClosed
2019-08-03 10:47:46,node01,DoorOpened
2019-08-03 10:47:48,node01,DoorClosed
2019-08-03 10:47:48,node01,DoorOpened
2019-08-03 10:47:48,node01,DoorClosed
2019-08-03 10:47:49,node01,DoorOpened
2019-08-03 10:47:49,node01,DoorClosed
2019-08-03 10:47:49,node01,DoorOpened
2019-08-03 10:47:49,node01,DoorClosed
2019-08-03 10:47:49,node01,DoorOpened
2019-08-03 10:47:51,node01,DoorClosed
2019-08-03 10:47:51,node01,DoorOpened
2019-08-03 10:47:51,node01,DoorClosed
2019-08-03 10:47:51,node01,DoorOpened
2019-08-03 10:47:51,node01,DoorClosed
2019-08-03 10:47:51,node01,DoorOpened
2019-08-03 10:47:52,node01,DoorClosed
2019-08-03 10:47:52,node01,DoorOpened
2019-08-03 10:47:52,node01,DoorClosed
2019-08-03 10:47:52,node01,DoorOpened
2019-08-03 10:47:52,node01,DoorClosed
2019-08-03 10:47:52,node01,DoorOpened
2019-08-03 10:47:52,node01,DoorClosed
2019-08-03 10:47:52,node01,DoorOpened
2019-08-03 10:47:52,node01,DoorClosed
